784,94,302
785,68,506
786,45,441
787,25,324
788,109,723
789,74,633
790,2,809
791,36,802
792,18,248
793,71,802
794,40,314
795,38,602
796,85,699
797,53,369
798,87,124
799,80,100
800,89,89
801,87,678
802,59,104
803,7,340
804,40,459
805,73,389
806,47,153
807,57,183
808,41,483
809,101,654
810,79,599
811,41,196
812,107,689
813,9,667
814,21,368
815,74,93
816,62,485
817,100,476
818,105,464
819,20,437
820,57,275
821,94,539
822,43,91
823,95,678
824,113,224
825,18,254
826,31,300
827,46,523
828,41,559
829,91,555
830,73,63
831,33,753
832,85,421
833,12,524
834,48,657
835,81,559
836,105,327
837,107,787
838,36,509
839,53,8
840,4,584
841,110,14
842,55,148
843,99,742
844,36,692
845,78,791
846,46,680
847,44,346
848,49,430
849,91,250
850,15,12
851,108,383
852,6,682
853,27,275
854,64,576
855,39,214
856,70,455
857,42,718
858,45,276
859,78,396
860,59,802
861,106,332
862,103,686
863,111,628
864,8,205
865,106,820
866,32,658
867,90,95
868,111,40
869,14,380
870,56,120
871,41,327
872,10,378
873,28,712
874,30,699
875,23,653
876,79,435
877,82,245
878,20,430
879,77,661
880,7,635
881,2,814
882,16,523
883,60,823
884,27,187
885,113,399
886,116,537
887,58,563
888,26,814
889,109,536
890,34,411
891,24,63
892,90,733
893,78,276
894,3,620
895,105,777
896,23,794
897,68,258
898,9,72
899,44,289
900,10,736
901,0,756
902,57,331
903,47,347
904,27,445
905,56,760
906,49,407
907,93,556
908,103,137
909,107,445
910,66,624
911,4,378
912,86,700
913,78,73
914,93,718
915,41,560
916,4,18
917,103,253
918,59,156
919,19,59
920,91,478
921,61,463
922,73,395
923,59,630
924,35,595
925,100,586
926,29,763
927,56,519
928,105,235
929,35,36
930,24,582
931,65,703
932,78,71
933,79,116
934,10,314
935,103,706
936,25,707
937,111,65
938,60,593
939,100,813
940,2,254
941,44,273
942,40,744
943,68,146
944,102,63
945,84,274
946,75,388
947,39,363
948,84,520
949,74,720
950,90,336
951,1,745
952,42,282
953,69,654
954,82,466
955,27,238
956,3,693
957,26,133
958,51,778
959,19,99
960,62,376
961,34,296
962,38,168
963,74,381
964,112,145
965,29,605
966,72,652
967,79,495
968,70,145
969,38,362
970,24,634
971,100,543
972,67,40
973,40,488
974,21,185
975,104,645
976,49,733
977,93,230
978,112,598
979,93,518
980,37,615
981,113,184
982,95,25
983,10,537
984,15,790
985,32,20
986,86,342
987,53,97
988,54,328
989,63,97
990,115,710
991,16,289
992,21,101
993,53,518
994,15,624
995,78,578
996,16,593
997,86,304
998,28,725
999,75,655
1000,71,477
1001,24,424
1002,86,625
1003,89,742
1004,114,639
1005,60,518
1006,112,511
1007,54,304
1008,10,410
1009,66,49
1010,107,614
1011,69,442
1012,115,372
1013,50,423
1014,112,206
1015,57,606
1016,37,665
1017,65,646
1018,69,412
1019,90,502
1020,93,404
1021,35,52
1022,36,103
1023,84,298
1024,79,513
1025,115,511
1026,53,363
1027,32,455
1028,76,707
1029,81,257
1030,25,632
1031,116,573
1032,18,311
1033,0,619
1034,1,284
1035,7,462
1036,67,512
1037,31,567
1038,65,699
1039,16,287
1040,22,37
1041,25,281
1042,49,158
1043,93,227
1044,66,194
1045,26,32
1046,74,654
1047,69,624
1048,51,126
1049,49,106
1050,115,643
1051,112,702
1052,6,640
1053,94,342
1054,53,298
1055,14,109
1056,58,369
1057,51,513
1058,49,429
1059,104,128
1060,44,562
1061,113,254
1062,62,505
1063,115,542
1064,39,345
1065,91,132
1066,69,104
1067,19,42
1068,65,716
1069,74,243
1070,87,526
1071,90,664
1072,65,375
1073,28,582
1074,96,673
1075,32,187
1076,13,331
1077,64,477
1078,28,511
1079,52,342
1080,35,262
1081,74,316
1082,34,265
1083,89,578
1084,103,156
1085,40,459
1086,3,273
1087,28,783
1088,55,573
1089,98,517
1090,28,384
1091,111,267
1092,97,240
1093,89,602
1094,87,490
1095,94,335
1096,96,479
1097,94,398
1098,62,658
1099,32,483
1100,109,392
1101,102,381
1102,99,602
1103,16,11
1104,8,573
1105,38,614
1106,91,169
1107,62,14
1108,34,731
1109,17,313
1110,35,673
1111,107,95
1112,44,715
1113,6,173
1114,98,516
1115,4,780
1116,107,423
1117,89,172
1118,101,194
1119,104,737
1120,98,497
1121,91,216
1122,24,615
1123,63,384
1124,8,12
1125,50,220
1126,23,575
1127,103,484
1128,64,191
1129,58,553
1130,24,618
1131,11,690
1132,14,768
1133,12,768
1134,114,483
1135,5,158
1136,43,89
1137,108,122
1138,22,324
1139,93,103
1140,64,221
1141,77,652
1142,47,421
1143,108,300
1144,70,65
1145,47,698
1146,20,550
1147,93,116
1148,36,660
1149,99,520
1150,39,84
1151,64,42
1152,88,183
1153,31,273
1154,81,115
1155,82,324
1156,105,313
1157,9,525
1158,74,168
1159,17,546
1160,105,794
1161,58,84
1162,7,38
1163,21,787
1164,12,686
1165,1,664
1166,5,615
1167,7,661
1168,62,151
1169,111,535
1170,18,315
1171,35,259
1172,54,690
1173,80,296
1174,22,23
1175,101,240
1176,29,683
1177,23,136
1178,60,657
1179,37,506
1180,86,630
1181,28,351
1182,24,409
1183,68,407
1184,9,99
1185,26,291
1186,25,792
1187,61,799
1188,8,717
1189,27,575
1190,79,669
1191,14,187
1192,114,366
1193,4,61
1194,23,372
1195,55,381
1196,32,411
1197,37,130
1198,27,221
1199,69,243
1200,89,153
1201,115,815
1202,22,779
1203,67,154
1204,79,734
1205,69,432
1206,47,6
1207,26,761
1208,83,600
1209,85,404
1210,13,153
1211,38,677
1212,15,708
1213,44,578
1214,74,636
1215,47,810
1216,17,563
1217,87,526
1218,49,289
1219,104,369
1220,81,207
1221,37,86
1222,17,281
1223,101,96
1224,63,392
1225,102,306
1226,59,53
1227,66,543
1228,29,591
1229,8,220
1230,0,118
1231,78,515
1232,70,497
1233,57,424
1234,16,705
1235,88,33
1236,1,812
1237,52,120
1238,12,625
1239,46,246
1240,114,183
1241,30,323
1242,44,334
1243,46,311
1244,10,277
1245,87,318
1246,99,644
1247,16,96
1248,32,591
1249,17,641
1250,0,757
1251,21,206
1252,109,192
1253,85,154
1254,67,114
1255,20,58
1256,28,797
1257,22,115
1258,39,392
1259,48,611
1260,19,291
1261,90,554
1262,116,615
1263,90,515
1264,88,339
1265,104,691
1266,41,350
1267,55,388
1268,27,523
1269,28,726
1270,81,306
1271,38,240
1272,85,534
1273,46,398
1274,98,264
1275,13,715
1276,31,118
1277,83,216
1278,40,710
1279,6,29
1280,47,811
1281,69,462
1282,70,75
1283,46,636
1284,34,693
1285,64,110
1286,18,619
1287,20,200
1288,102,444
1289,87,33
1290,100,554
1291,97,79
1292,109,133
1293,103,692
1294,74,9
1295,33,356
1296,46,586
1297,61,816
1298,1,803
1299,100,531
1300,55,177
1301,111,657
1302,100,768
1303,86,118
1304,55,423
1305,80,741
1306,32,317
1307,114,474
1308,57,574
1309,70,118
1310,41,291
1311,80,335
1312,20,477
1313,104,270
1314,72,357
1315,28,709
1316,75,744
1317,2,156
1318,97,28
1319,31,614
1320,64,358
1321,59,101
1322,91,381
1323,100,242
1324,9,687
1325,110,561
1326,65,660
1327,35,629
1328,93,355
1329,0,353
1330,50,738
1331,26,285
1332,102,497
1333,71,119
1334,54,697
1335,108,697
1336,83,441
1337,69,333
1338,12,653
1339,64,742
1340,108,144
1341,108,276
1342,55,548
1343,108,575
1344,58,442
1345,19,598
1346,32,575
1347,19,496
1348,0,0
1349,56,65
1350,59,414
1351,16,357
1352,30,192
1353,55,674
1354,16,115
1355,66,681
1356,108,734
1357,104,188
1358,100,537
1359,77,167
1360,16,484
1361,114,246
1362,71,116
1363,74,397
1364,74,553
1365,84,26
1366,104,437
1367,40,123
1368,91,579
1369,41,465
1370,64,610
1371,50,715
1372,60,592
1373,90,321
1374,0,149
1375,87,810
1376,6,741
1377,62,140
1378,76,756
1379,69,262
1380,98,601
1381,0,592
1382,24,85
1383,102,181
1384,25,695
1385,96,539
1386,108,20
1387,47,803
1388,11,653
1389,35,707
1390,89,59
1391,110,506
1392,114,361
1393,10,238
1394,114,640
1395,70,181
1396,51,130
1397,56,448
1398,25,642
1399,10,780
1400,14,232
1401,78,110
1402,15,757
1403,62,167
1404,49,744
1405,93,485
1406,3,617
1407,94,336
1408,82,12
1409,45,416
1410,98,165
1411,24,106
1412,33,129
1413,41,459
1414,23,350
1415,29,483
1416,87,525
1417,72,525
1418,26,596
1419,1,550
1420,33,52
1421,93,86
1422,74,464
1423,76,291
1424,36,636
1425,77,548
1426,79,671
1427,62,698
1428,97,776
1429,21,37
1430,26,671
1431,92,540
1432,96,300
1433,45,67
1434,99,67
1435,26,539
1436,44,314
1437,108,119
1438,61,551
1439,80,437
1440,87,555
1441,42,456
1442,49,159
1443,63,711
1444,61,268
1445,10,299
1446,25,609
1447,9,351
1448,20,551
1449,65,523
1450,31,189
1451,18,25
1452,107,707
1453,64,636
1454,88,705
1455,64,736
1456,55,452
1457,28,42
1458,94,679
1459,59,264
1460,2,790
1461,102,772
1462,55,102
1463,96,749
1464,105,761
1465,28,96
1466,79,91
1467,20,466
1468,96,82
1469,43,20
1470,94,620
1471,59,315
1472,6,299
1473,93,429
1474,58,125
1475,63,712
1476,73,458
1477,113,779
1478,24,391
1479,57,165
1480,75,132
1481,97,403
1482,7,328
1483,10,694
1484,45,593
1485,54,377
1486,78,67
1487,13,382
1488,46,97
1489,56,345
1490,114,415
1491,62,646
1492,34,456
1493,107,393
1494,78,695
1495,78,502
1496,15,736
1497,108,654
1498,108,389
1499,90,36
1500,108,136
1501,48,797
1502,28,785
1503,90,798
1504,42,287
1505,65,159
1506,59,316
1507,18,799
1508,29,728
1509,63,286
1510,101,181
1511,6,72
1512,36,161
1513,17,610
1514,22,534
1515,90,612
1516,45,169
1517,116,217
1518,21,804
1519,85,641
1520,93,242
1521,27,21
1522,95,323
1523,33,191
1524,2,478
1525,71,805
1526,88,424
1527,38,676
1528,69,776
1529,9,716
1530,88,701
1531,9,119
1532,38,618
1533,86,159
1534,89,157
1535,100,55
1536,14,345
1537,28,635
1538,19,737
1539,60,655
1540,50,476
1541,4,243
1542,105,372
1543,115,621
1544,35,429
1545,82,718
1546,37,214
1547,35,398
1548,111,534
1549,18,466
1550,20,38
1551,57,247
1552,37,39
1553,66,670
1554,111,603
1555,83,157
1556,98,18
1557,35,336
1558,39,579
1559,50,61
1560,11,728
1561,60,20
1562,40,815
1563,60,444
1564,106,332
1565,34,535
1566,20,95
1567,82,12
1568,92,142
1569,4,129
1570,21,39
1571,14,559
1572,63,603
1573,60,595
1574,25,198
1575,8,470
1576,71,230
1577,41,693
1578,34,691
1579,71,681
1580,103,177
1581,12,257
1582,32,368
1583,83,270
1584,64,207
1585,78,602
1586,76,37
1587,1,472
1588,9,127
1589,68,600
1590,63,717
1591,53,141
1592,4,678
1593,76,772
1594,98,584
1595,109,486
1596,67,2
1597,94,336
1598,87,759
1599,110,645
1600,17,689
1601,21,749
1602,47,655
1603,45,236
1604,99,422
1605,40,224
1606,1,513
1607,31,257
1608,65,32
1609,2,518
1610,19,811
1611,7,178
1612,50,472
1613,60,466
1614,11,239
1615,88,49
1616,27,672
1617,99,801
1618,37,425
1619,99,531
1620,78,191
1621,22,629
1622,103,810
1623,89,521
1624,10,18
1625,6,128
1626,44,205
1627,86,579
1628,77,652
1629,58,479
1630,25,757
1631,110,793
1632,50,185
1633,102,75
1634,59,82
1635,24,144
1636,17,26
1637,29,191
1638,42,342
1639,13,699
1640,3,800
1641,54,187
1642,73,493
1643,105,507
1644,28,553
1645,63,596
1646,64,344
1647,75,334
1648,66,697
1649,102,530
1650,116,605
1651,23,339
1652,35,251
1653,51,490
1654,76,353
